std,diff,peakIndex,maxPeak,minPeak,cluster
2.5215947180300682e-05,2.1624200000000002e-05,976320,4.7392e-05,-4.1625e-05,1
2.2580551504354714e-05,1.8529999999999997e-05,976355,4.7669e-05,-4.1625e-05,1
1.0795648450555776e-05,1.696603e-05,976430,3.1402e-05,-1.6623e-05,1
1.0362915506243007e-05,2.0358299999999998e-05,985101,3.1054e-05,-1.5711e-05,1
2.9048065759498108e-05,6.204085e-05,985440,8.9989e-05,-7.2554e-05,0
2.5866391388836863e-05,3.3123999999999997e-05,985464,8.9989e-05,-3.19e-05,0
1.9474867685033934e-05,3.29724e-05,987276,3.5772e-05,-4.6214e-05,1
1.3374826253795781e-05,1.48749e-05,987430,3.0241e-05,-2.7605e-05,1
2.1742267897262343e-05,5.6994000000000004e-05,988356,6.8894e-05,-5.9909e-05,0
2.9281363287640364e-05,3.65379e-05,988444,6.9408e-05,-4.7653e-05,0
1.5833258171009086e-05,1.4524999999999999e-05,988493,3.2028e-05,-3.4262e-05,1
1.6018820667167437e-05,2.5208e-05,989398,3.9768e-05,-2.6228e-05,1
2.4136504623453555e-05,5.35028e-05,994569,7.9437e-05,-5.4545e-05,0
1.4387875897161643e-05,2.2183e-05,994598,3.6793e-05,-2.8394e-05,1
2.543018409742405e-05,5.8153e-05,995344,8.3777e-05,-5.845e-05,0
2.685681476206478e-05,6.0436e-05,995938,8.3653e-05,-6.2551e-05,0
1.1792859076382554e-05,1.9142e-05,996806,3.2235e-05,-1.9e-05,1
2.0994538029770082e-05,4.9681e-05,997267,5.7227e-05,-5.9232e-05,0
1.3982274730953872e-05,1.7989900000000002e-05,999418,3.0388e-05,-2.7494e-05,1
2.742456792881081e-05,5.59748e-05,1003012,8.0779e-05,-6.4584e-05,0
1.0886625716202835e-05,2.40203e-05,1004453,3.1401e-05,-2.0942e-05,1
2.745867760791982e-05,6.3048e-05,1004977,8.3668e-05,-5.9807e-05,0
1.1357238204739496e-05,1.93336e-05,1010491,3.6852e-05,-2.2483e-05,1
9.936653948297143e-06,2.251549e-05,1012153,3.3245e-05,-1.6385e-05,1
2.5108258182592382e-05,5.4451e-05,1017763,8.0027e-05,-5.9776e-05,0
2.0283607476395425e-05,4.9477299999999995e-05,1019933,6.143e-05,-6.5999e-05,0
1.1033691216161147e-05,1.66636e-05,1021137,3.0283e-05,-2.4904e-05,1
1.1224881716505829e-05,1.89549e-05,1021593,3.1202e-05,-1.7242e-05,1
2.5100291514051458e-05,5.46285e-05,1022419,7.5212e-05,-5.3176e-05,0
1.0922744721856546e-05,1.6243e-05,1027329,3.3199e-05,-2.0746e-05,1
2.9849672285602186e-05,2.5944e-05,1032276,7.1379e-05,-4.857e-05,1
1.96978663808683e-05,1.80401e-05,1032317,4.5042e-05,-4.2767e-05,1
1.4332472102923155e-05,2.20462e-05,1036913,3.0298e-05,-3.3176e-05,1
2.401211221908259e-05,3.09245e-05,1041077,5.2315e-05,-4.6045e-05,1
2.1005898571163623e-05,1.72507e-05,1041107,3.2377e-05,-3.1195e-05,1
2.9097199466396314e-05,3.03863e-05,1043263,6.585e-05,-3.8173e-05,1
2.3438207919059555e-05,1.84092e-05,1045368,5.039e-05,-3.5825e-05,1
1.8456980124294274e-05,1.3035999999999999e-05,1045405,3.8356e-05,-3.5825e-05,1
1.181033950537427e-05,1.8411499999999998e-05,1046193,3.6692e-05,-1.4975e-05,1
1.4189303423181528e-05,2.1509800000000002e-05,1049850,3.7202e-05,-3.5424e-05,1
1.1666038724397298e-05,1.83413e-05,1054502,3.3188e-05,-1.8068e-05,1
8.841281547361692e-06,1.58103e-05,1058929,3.185e-05,-1.0221e-05,1
9.97731647568025e-06,1.6423799999999997e-05,1073386,3.2127e-05,-2.375e-05,1
1.2335205122839634e-05,1.66019e-05,1073956,3.4942e-05,-2.2819e-05,1
1.0112954270224605e-05,1.4491999999999998e-05,1076371,3.2705e-05,-1.658e-05,1
1.4634466851663809e-05,2.825225e-05,1078085,3.1345e-05,-4.0059e-05,1
1.4588072561123278e-05,2.5671799999999997e-05,1078178,3.617e-05,-3.3605e-05,1
1.478891620834754e-05,2.63845e-05,1078265,3.4593e-05,-3.8663e-05,1
1.5028135051399421e-05,3.04572e-05,1078373,3.4361e-05,-3.6516e-05,1
1.1169045955376951e-05,2.54789e-05,1080359,3.3522e-05,-2.061e-05,1
1.1954543433390521e-05,2.0238100000000002e-05,1084499,3.102e-05,-2.2871e-05,1
1.0845162064072991e-05,2.3138199999999998e-05,1086292,3.3574e-05,-1.7153e-05,1
3.2033406764534276e-05,3.9911000000000005e-05,1087445,7.1871e-05,-5.4195e-05,0
3.069472329840451e-05,3.19e-05,1089511,6.2468e-05,-5.352e-05,0
2.461105873946631e-05,1.5115599999999998e-05,1089544,3.3551e-05,-4.8666e-05,1
2.1188490250617e-05,1.46226e-05,1090706,4.5281e-05,-3.8087e-05,1
9.616994772952674e-06,1.79499e-05,1094998,3.1003e-05,-1.6269e-05,1
1.3842844481937675e-05,2.55653e-05,1101445,3.3496e-05,-3.3062e-05,1
1.3158550380939734e-05,2.23424e-05,1103983,3.412e-05,-2.4738e-05,1
1.117548456943553e-05,2.00695e-05,1111564,3.1442e-05,-2.1734e-05,1
1.1412529203108037e-05,1.3439000000000001e-05,1115889,3.0193e-05,-2.0376e-05,1
1.08157557596387e-05,1.71634e-05,1116906,3.096e-05,-1.9781e-05,1
1.1005482827882502e-05,1.35311e-05,1125922,3.1495e-05,-2.1254e-05,1
9.353069298631768e-06,1.5616e-05,1128557,3.303e-05,-1.1689e-05,1
1.3539976715857932e-05,1.2229000000000001e-05,1128987,3.028e-05,-2.1432e-05,1
3.1496612075145834e-05,3.9279e-05,1131588,7.6323e-05,-5.0801e-05,0
1.6086358924939515e-05,1.56417e-05,1131640,3.086e-05,-2.4994e-05,1
2.6976725541462112e-05,2.6195999999999998e-05,1133061,6.3671e-05,-4.1448e-05,1
2.2448579903228345e-05,1.7662e-05,1133097,3.4404e-05,-4.1448e-05,1
1.0375017704127064e-05,1.55565e-05,1137579,3.0936e-05,-1.8524e-05,1
9.87990766156011e-06,1.4305e-05,1145704,3.1245e-05,-1.8636e-05,1
2.2923278921573247e-05,5.1937e-05,1146993,7.4515e-05,-4.5148e-05,0
1.284781380692369e-05,1.581e-05,1149897,3.0888e-05,-2.8362e-05,1
1.4906450581345475e-05,2.15966e-05,1151556,3.1866e-05,-3.9434e-05,1
1.7127721571500075e-05,2.1447499999999998e-05,1152982,3.5939e-05,-2.9324e-05,1
1.5773455800704237e-05,1.9060399999999998e-05,1153078,3.1341e-05,-3.8555e-05,1
1.089534341560894e-05,1.6200999999999996e-05,1155417,3.2849e-05,-1.7523e-05,1
1.068672086038147e-05,2.26451e-05,1159087,3.4673e-05,-2.0315e-05,1
2.3402262262305545e-05,5.3298000000000004e-05,1162487,6.6314e-05,-5.8583e-05,0
9.814830627444726e-06,1.71729e-05,1163273,3.1556e-05,-1.9634e-05,1
2.3205488556211995e-05,5.6285e-05,1163307,7.0763e-05,-5.6907e-05,0
2.4345635637545242e-05,5.22713e-05,1164868,7.2942e-05,-6.1749e-05,0
3.2395728783611175e-05,3.5558499999999995e-05,1166159,7.2743e-05,-5.1583e-05,0
1.3654140284634644e-05,1.51567e-05,1166203,3.0445e-05,-3.0823e-05,1
1.6954632938643277e-05,2.17873e-05,1166420,3.6237e-05,-3.1683e-05,1
2.546906736383315e-05,6.2007e-05,1166451,7.9336e-05,-6.7142e-05,0
2.7070706768875355e-05,2.42156e-05,1167389,6.0688e-05,-4.2986e-05,1
1.5993502739053323e-05,1.40936e-05,1167434,3.2069e-05,-3.1265e-05,1
2.6326088624615305e-05,5.1667000000000005e-05,1168222,8.1635e-05,-5.8721e-05,0
1.038297242958693e-05,1.89654e-05,1171313,3.308e-05,-2.3225e-05,1
1.1435191350679896e-05,1.6652000000000003e-05,1174265,3.4938e-05,-1.8036e-05,1
1.1581815877611944e-05,1.58668e-05,1174595,3.1172e-05,-1.1398e-05,1
1.1075543179258567e-05,2.17e-05,1176582,3.0641e-05,-2.8245e-05,1
2.4396902119292714e-05,2.4388500000000002e-05,1177483,4.7099e-05,-4.4668e-05,1
1.7005922072730155e-05,9.756800000000001e-06,1177524,3.2315e-05,-3.4813e-05,1
2.804462611371001e-05,2.8642e-05,1180366,5.7059e-05,-4.4343e-05,1
1.0675901626993456e-05,1.57938e-05,1186191,3.2305e-05,-1.5208e-05,1
1.1645821517045102e-05,1.93242e-05,1188474,3.3187e-05,-1.8277e-05,1
1.3259513014902372e-05,2.66871e-05,1195967,3.011e-05,-3.2099e-05,1
1.1450969246474715e-05,1.4869e-05,1197659,3.0461e-05,-2.2979e-05,1
1.0892262279511611e-05,1.6379e-05,1199388,3.2005e-05,-2.2412e-05,1
1.486432765075591e-05,1.33511e-05,1200273,3.1956e-05,-2.7028e-05,1
2.9562534670105745e-05,7.802070000000001e-05,1204288,0.00010886,-6.6429e-05,0
2.5408897322870235e-05,5.5979e-05,1204374,8.5283e-05,-6.4923e-05,0
2.509977569514284e-05,5.0476e-05,1204469,7.4083e-05,-6.2373e-05,0
1.3488448713652134e-05,2.2609420000000002e-05,1206191,3.1922e-05,-2.9415e-05,1
1.539652708671693e-05,3.2842599999999996e-05,1207370,3.8939e-05,-4.3902e-05,1
1.4617655887842304e-05,2.4632e-05,1207460,3.5486e-05,-4.1535e-05,1
1.1729385452785898e-05,1.75121e-05,1208724,3.4803e-05,-2.1452e-05,1
3.048995480229082e-05,3.54954e-05,1213358,8.4142e-05,-5.273e-05,0
2.036571508053749e-05,1.0945000000000001e-05,1213396,3.2368e-05,-4.0586e-05,1
9.817417942747001e-06,1.57597e-05,1213478,3.279e-05,-1.0233e-05,1
2.527446272731716e-05,3.14515e-05,1214797,5.0674e-05,-4.798e-05,1
1.1279859070052316e-05,1.81124e-05,1218545,3.0313e-05,-2.1682e-05,1
1.0362022575973058e-05,1.6884899999999998e-05,1219907,3.1208e-05,-1.267e-05,1
1.0690165065900753e-05,2.01879e-05,1223479,3.1758e-05,-1.8845e-05,1
1.0972371648794662e-05,2.41235e-05,1223807,3.1137e-05,-2.5035e-05,1
9.452826003116737e-06,1.8024799999999997e-05,1238679,3.0124e-05,-1.8772e-05,1
1.2102811925276564e-05,1.6212e-05,1244244,3.1977e-05,-2.4096e-05,1
1.0199214825576307e-05,1.8631000000000002e-05,1244735,3.1492e-05,-1.9125e-05,1
1.0992227218774289e-05,2.1828000000000002e-05,1244995,3.4035e-05,-2.0854e-05,1
1.2049291545910446e-05,1.9864e-05,1246850,3.1506e-05,-2.6171e-05,1
3.07800902710157e-05,3.0802999999999996e-05,1254892,6.978e-05,-4.5261e-05,1
1.73026019859975e-05,1.0458030000000001e-05,1254930,3.0774e-05,-3.587e-05,1
1.1917418808630513e-05,9.403499999999999e-06,1257464,3.0221e-05,-2.2179e-05,1
1.617788309441325e-05,2.8762e-05,1265447,3.2563e-05,-3.7406e-05,1
3.186882140203602e-05,4.0615e-05,1265533,7.6973e-05,-4.9057e-05,0
1.5209378039745124e-05,1.5972000000000002e-05,1265582,3.1024e-05,-2.3396e-05,1
1.7295796661469442e-05,2.99899e-05,1265643,4.4703e-05,-2.2375e-05,1
2.8145730657693968e-05,2.8751000000000003e-05,1271561,6.9297e-05,-4.2729e-05,1
1.0485949183553564e-05,1.3636800000000001e-05,1278769,3.1243e-05,-1.608e-05,1
2.8164616502675797e-05,5.2134e-05,1279505,8.5308e-05,-5.4663e-05,0
2.421703183704925e-05,5.1958000000000006e-05,1282257,7.3073e-05,-5.4058e-05,0
1.2646865843237149e-05,1.3651800000000002e-05,1282727,3.064e-05,-2.0074e-05,1
2.365628390062704e-05,3.4068e-05,1284569,5.0148e-05,-3.8891e-05,0
9.70129865657804e-06,2.0614e-05,1285875,3.1777e-05,-1.765e-05,1
1.6248158366399897e-05,1.9963688e-05,1287014,4.404e-05,-3.3546e-05,1
1.5193032041627452e-05,2.40737e-05,1287049,3.8182e-05,-4.2534e-05,1
2.5059742502031737e-05,6.2242e-05,1287163,8.1859e-05,-5.6541e-05,0
2.356212580312875e-05,5.2567e-05,1288415,7.621e-05,-5.6657e-05,0
1.2152892537847952e-05,2.05387e-05,1289598,3.142e-05,-2.832e-05,1
1.4320430936077577e-05,1.34892e-05,1291721,3.0331e-05,-2.745e-05,1
2.5512459592250896e-05,5.24009e-05,1292876,7.6952e-05,-4.6796e-05,0
1.3046308701566002e-05,1.7047e-05,1293098,3.1636e-05,-1.8913e-05,1
1.4824332462665055e-05,2.24296e-05,1293860,3.2138e-05,-3.7111e-05,1
2.1449864407713557e-05,5.9063699999999995e-05,1296356,7.8471e-05,-4.9602e-05,0
1.2831716711158066e-05,1.1499449999999999e-05,1297225,3.1154e-05,-2.2721e-05,1
2.055366527916939e-05,4.6736e-05,1298290,5.7679e-05,-4.7525e-05,0
1.628262859535162e-05,2.62983e-05,1299008,3.3852e-05,-3.5673e-05,1
1.0318476369104433e-05,2.17463e-05,1304503,3.0262e-05,-1.9057e-05,1
2.976382684922064e-05,4.220931e-05,1307483,6.7445e-05,-5.3357e-05,0
2.3007995621309153e-05,1.228815e-05,1307520,3.1511e-05,-4.0448e-05,1
2.9550048160183466e-05,2.69798e-05,1310724,7.0721e-05,-4.1605e-05,1
9.595038589258634e-06,1.65066e-05,1312258,3.038e-05,-1.9158e-05,1
1.0450062616947133e-05,1.53713e-05,1313602,3.0538e-05,-1.5446e-05,1
1.4638132875640417e-05,2.12462e-05,1314671,3.2444e-05,-3.0885e-05,1
2.8606426433592187e-05,3.049457e-05,1316960,6.1792e-05,-4.1524e-05,1
2.1386658793277954e-05,1.1352169999999999e-05,1317000,3.6062e-05,-3.9416e-05,1
8.778074762531098e-06,1.5295000000000002e-05,1320808,3.0429e-05,-1.8085e-05,1
1.1800109635415173e-05,1.49651e-05,1324395,3.1168e-05,-1.5068e-05,1
1.1307818170278367e-05,2.0006099999999998e-05,1324571,3.2684e-05,-1.9267e-05,1
1.6533249363915248e-05,2.344345e-05,1326990,3.9358e-05,-3.9888e-05,1
1.6174565167878542e-05,2.7833999999999998e-05,1327084,3.2547e-05,-3.778e-05,1
1.9260645220851352e-05,2.8426999999999997e-05,1327192,4.0448e-05,-3.4952e-05,1
1.3554478086059864e-05,2.22964e-05,1327372,3.6045e-05,-2.2741e-05,1
1.6691276284477074e-05,2.5606000000000002e-05,1327407,4.9356e-05,-2.1901e-05,1
1.3405503875389077e-05,2.03421e-05,1328517,3.6981e-05,-2.3275e-05,1
1.1030430500370296e-05,2.28684e-05,1341137,3.4351e-05,-1.5801e-05,1
1.1100071020374476e-05,2.09998e-05,1363320,3.0276e-05,-1.6738e-05,1
1.473017458821932e-05,2.2226e-05,1365844,3.6175e-05,-2.2251e-05,1
3.931558757946463e-05,3.3021699999999996e-05,1367814,9.6365e-05,-6.1232e-05,0
2.7441774263924497e-05,1.66396e-05,1367848,3.4483e-05,-6.1232e-05,1
2.961812446291852e-05,2.9794e-05,1373397,6.8864e-05,-4.5464e-05,1
9.954596082386186e-06,1.7205000000000002e-05,1374793,3.0671e-05,-1.8119e-05,1
2.7469252067127893e-05,2.26771e-05,1375942,5.288e-05,-5.0216e-05,1
1.4093834421849127e-05,1.3743e-05,1375983,3.1069e-05,-3.3747e-05,1
9.847008142867767e-06,1.92591e-05,1381143,3.0324e-05,-1.7627e-05,1
1.3548480355617455e-05,1.82952e-05,1384069,3.1254e-05,-2.0854e-05,1
3.0388279136359146e-05,2.8096e-05,1384550,6.7617e-05,-4.7217e-05,1
2.492578874388053e-05,5.3197e-05,1385330,8.58e-05,-4.0534e-05,0
1.0006812407493272e-05,1.79e-05,1386830,3.0987e-05,-1.6029e-05,1
2.506152483029765e-05,5.8010099999999995e-05,1386965,8.3708e-05,-4.4612e-05,0
1.080577685011302e-05,1.6454400000000003e-05,1388174,3.0574e-05,-1.8342e-05,1
1.0660389409989974e-05,1.90864e-05,1390000,3.525e-05,-2.1428e-05,1
1.12327038032282e-05,2.39935e-05,1391118,3.1217e-05,-2.058e-05,1
1.0626686945075387e-05,1.4020400000000002e-05,1393276,3.0417e-05,-1.8915e-05,1
1.2195800621194396e-05,1.86258e-05,1395397,3.199e-05,-2.1543e-05,1
2.2315214122071445e-05,5.1365e-05,1397948,6.8136e-05,-5.2734e-05,0
2.4093571259413364e-05,6.2964e-05,1399109,6.5645e-05,-7.5038e-05,0
1.215731147859985e-05,1.7987799999999997e-05,1399864,3.2648e-05,-2.2465e-05,1
1.1580949489578716e-05,1.8055100000000003e-05,1401187,3.1762e-05,-1.7216e-05,1
1.0710313921053763e-05,1.95985e-05,1402108,3.0882e-05,-1.3329e-05,1
1.5485634901367454e-05,2.0066299999999998e-05,1404022,3.251e-05,-3.7253e-05,1
1.037940798358059e-05,1.60795e-05,1406475,3.0308e-05,-1.9691e-05,1
1.0495008941003284e-05,1.9218e-05,1415536,3.0148e-05,-1.7281e-05,1
1.0091576194670265e-05,2.0411100000000002e-05,1419987,3.3282e-05,-1.7461e-05,1
2.9503604316553544e-05,3.42369e-05,1423182,6.6454e-05,-4.6056e-05,0
1.6653941490530727e-05,1.9492300000000003e-05,1423230,3.8505e-05,-2.8371e-05,1
1.6735403690427435e-05,2.71357e-05,1424063,3.6546e-05,-4.0997e-05,1
1.5211657429727203e-05,3.61058e-05,1425831,3.8772e-05,-4.3889e-05,1
1.6442092248329197e-05,2.15602e-05,1426024,4.3732e-05,-3.1817e-05,1
3.140237870899021e-05,3.5619e-05,1426123,8.0074e-05,-4.9087e-05,0
2.6078774750866356e-05,1.65438e-05,1426168,4.3441e-05,-4.9087e-05,1
1.535012907499052e-05,3.0474900000000002e-05,1426280,3.2569e-05,-5.0408e-05,1
1.2035247461116181e-05,1.5221099999999999e-05,1428245,3.0987e-05,-2.047e-05,1
2.948133861953626e-05,3.7423e-05,1430536,7.1546e-05,-4.6737e-05,0
1.3688669734779535e-05,1.98923e-05,1433166,3.4624e-05,-4.0395e-05,1
1.133268948423835e-05,2.43582e-05,1434388,3.1778e-05,-2.6237e-05,1
2.6206728753792293e-05,3.4582e-05,1437837,5.6245e-05,-4.5171e-05,0
1.042876745166218e-05,1.86485e-05,1449034,3.0596e-05,-1.6222e-05,1
1.0771958348001441e-05,2.19014e-05,1454305,3.0349e-05,-2.0749e-05,1
1.2378735583501863e-05,1.50917e-05,1454641,3.0638e-05,-2.1073e-05,1
1.1625067834457191e-05,1.60749e-05,1454761,3.2089e-05,-1.9243e-05,1
8.968658496400262e-06,1.7196799999999998e-05,1456022,3.0979e-05,-1.2007e-05,1
1.2850076210963148e-05,1.1227000000000001e-05,1456154,3.544e-05,-2.0193e-05,1
9.702798307553182e-06,2.1618100000000002e-05,1465017,3.079e-05,-1.3568e-05,1
1.1311764036756865e-05,2.32379e-05,1471288,3.1304e-05,-2.1454e-05,1
1.1843673792902754e-05,1.6105899999999998e-05,1474319,3.0293e-05,-2.9858e-05,1
1.4999375995314253e-05,2.26223e-05,1474396,3.4763e-05,-3.8242e-05,1
2.888364267387213e-05,2.9526100000000002e-05,1475843,6.2439e-05,-5.2576e-05,1
1.6677489547533655e-05,1.25762e-05,1475880,3.0496e-05,-3.5327e-05,1
1.2736585898289118e-05,1.81453e-05,1478288,3.3598e-05,-2.2804e-05,1
2.2131020106618453e-05,4.6897399999999996e-05,1478440,7.0897e-05,-4.74e-05,0
1.905795923980261e-05,3.85233e-05,1478516,4.7404e-05,-5.4057e-05,0
2.272821472892449e-05,4.89807e-05,1478602,7.0969e-05,-4.2817e-05,0
2.067803418920069e-05,4.6380999999999995e-05,1478716,5.6465e-05,-5.6441e-05,0
2.5222534831172744e-05,2.3937e-05,1481384,6.8524e-05,-4.2007e-05,1
2.1997580253073275e-05,1.4336000000000001e-05,1481424,3.6235e-05,-4.2007e-05,1
1.0235448718052128e-05,1.256e-05,1481793,3.0229e-05,-1.7148e-05,1
2.449315607222012e-05,2.05042e-05,1482184,6.0462e-05,-3.7433e-05,1
1.8053580119839727e-05,1.2687e-05,1482224,3.4768e-05,-3.7433e-05,1
9.782619810242516e-06,2.04746e-05,1482969,3.5421e-05,-1.4105e-05,1
2.165551888413282e-05,4.90757e-05,1485363,6.2655e-05,-5.8627e-05,0
1.6265217031640934e-05,1.26518e-05,1485393,3.1531e-05,-3.0503e-05,1
2.144649839195431e-05,3.95173e-05,1485465,5.9526e-05,-4.1694e-05,0
1.2289856765834856e-05,1.96344e-05,1485923,3.3094e-05,-2.0243e-05,1
2.8278033682703954e-05,2.8246e-05,1486395,6.8149e-05,-5.0222e-05,1
1.6471452198041218e-05,1.32769e-05,1486441,3.4337e-05,-3.0757e-05,1
9.367156049303962e-06,1.81007e-05,1486752,3.0543e-05,-2.0787e-05,1
1.0468205183439267e-05,2.15056e-05,1487877,3.2965e-05,-2.1834e-05,1
1.0924640799261564e-05,1.4367299999999999e-05,1488632,3.0191e-05,-1.6824e-05,1
1.3609630203528517e-05,1.70345e-05,1491040,3.4397e-05,-2.4002e-05,1
1.0863670136752894e-05,1.59165e-05,1491955,3.051e-05,-2.6462e-05,1
1.2736651667291518e-05,2.58519e-05,1497030,4.1085e-05,-1.8858e-05,1
1.2827042198102312e-05,1.90533e-05,1499905,3.1334e-05,-2.4398e-05,1
1.235834028283971e-05,1.92668e-05,1502397,3.525e-05,-1.9259e-05,1
1.1360246859273298e-05,1.89407e-05,1502631,3.0747e-05,-1.5882e-05,1
1.1564333983470679e-05,1.88638e-05,1503564,3.4745e-05,-2.6441e-05,1
1.5044313025164556e-05,2.33434e-05,1506441,3.1945e-05,-3.5953e-05,1
1.7586278760857883e-05,2.30756e-05,1506530,3.6513e-05,-3.33e-05,1
2.0608858047388058e-05,3.72043e-05,1506629,4.404e-05,-4.847e-05,0
9.096855895744673e-06,1.8134072e-05,1514806,3.0684e-05,-1.9863e-05,1
1.335783173570871e-05,1.967083e-05,1525642,3.4581e-05,-2.3311e-05,1
2.4185062120304414e-05,5.0377e-05,1526411,7.7308e-05,-5.4042e-05,0
1.728803487019924e-05,2.75703e-05,1528249,3.6576e-05,-3.8985e-05,1
2.7992710918165298e-05,4.0534179999999994e-05,1533759,6.9537e-05,-4.1529e-05,0
1.6911315518285853e-05,1.0814e-05,1533804,3.0857e-05,-2.4696e-05,1
3.1184089032002025e-05,3.163e-05,1537451,7.6093e-05,-4.9151e-05,0
2.2354603575018853e-05,1.5164e-05,1537485,3.6125e-05,-3.8739e-05,1
9.521495008685164e-06,1.90073e-05,1561844,3.1558e-05,-1.5949e-05,1
1.1718589851227151e-05,2.44292e-05,1563484,3.5562e-05,-2.4116e-05,1
1.3475024166274625e-05,1.45085e-05,1565130,3.7005e-05,-2.8707e-05,1
1.0948826905338008e-05,1.59428e-05,1565642,3.1988e-05,-1.9974e-05,1
1.238637673964063e-05,1.78116e-05,1565987,3.4781e-05,-1.84e-05,1
3.013609478117464e-05,3.7013000000000006e-05,1566995,7.8571e-05,-4.9419e-05,0
1.9018667269594833e-05,1.0881700000000001e-05,1567036,3.6842e-05,-4.5135e-05,1
1.1183883877923587e-05,1.86748e-05,1569250,3.3231e-05,-2.7718e-05,1
1.1316918356495311e-05,1.66972e-05,1572223,3.172e-05,-2.0645e-05,1
9.639988507953686e-06,1.6467499999999998e-05,1572960,3.0709e-05,-2.1135e-05,1
9.634598742001652e-06,1.9437700000000002e-05,1573117,3.1875e-05,-1.2503e-05,1
1.2950591420781551e-05,1.44095e-05,1573645,3.018e-05,-3.5867e-05,1
1.272882669481158e-05,2.2043e-05,1574004,3.0644e-05,-1.8429e-05,1
1.1805023778297764e-05,1.822612e-05,1575630,3.4557e-05,-1.9685e-05,1
1.0523947846414625e-05,1.54753e-05,1577316,3.0369e-05,-1.8962e-05,1
2.8225539170921392e-05,3.2759e-05,1579385,7.0783e-05,-4.526e-05,0
1.9971788346330232e-05,1.11964e-05,1579426,3.7466e-05,-4.526e-05,1
1.2426416337643866e-05,1.35256e-05,1579491,3.12e-05,-1.6177e-05,1
1.339036373433401e-05,1.4865010000000002e-05,1583962,3.4714e-05,-3.3786e-05,1
1.1286229475211069e-05,1.81828e-05,1589292,3.2194e-05,-2.6768e-05,1
1.1641022075612486e-05,1.828174e-05,1589679,3.0578e-05,-2.1835e-05,1
1.0336527461369225e-05,2.25548e-05,1594240,3.0781e-05,-1.8308e-05,1
1.1392183027747211e-05,2.2281e-05,1595444,3.339e-05,-2.7428e-05,1
1.1338309613956168e-05,1.92757e-05,1595854,3.1937e-05,-2.5577e-05,1
1.0853943047821533e-05,1.49144e-05,1597425,3.072e-05,-2.3308e-05,1
2.0657581655777622e-05,4.9885799999999996e-05,1598140,7.0783e-05,-5.0061e-05,0
2.2395496167430904e-05,4.9968e-05,1598223,6.3236e-05,-6.3201e-05,0
2.6237656340428834e-05,5.3948999999999995e-05,1601418,8.4613e-05,-4.492e-05,0
1.191166267372649e-05,1.7375500000000003e-05,1602642,3.2937e-05,-2.2864e-05,1
3.477730344174234e-05,4.674e-05,1602738,7.2798e-05,-7.2246e-05,0
2.301322698013286e-05,1.3338e-05,1602776,4.1703e-05,-3.9996e-05,1
1.6614375264078747e-05,2.94205e-05,1603139,4.5225e-05,-2.8028e-05,1
2.822456501689633e-05,2.87104e-05,1606353,6.6624e-05,-4.237e-05,1
2.1323403402980043e-05,1.1778000000000001e-05,1606392,3.2805e-05,-4.237e-05,1
3.089662985305374e-05,2.9015999999999998e-05,1608125,6.8009e-05,-5.4535e-05,1
2.5614846349006258e-05,5.4854640000000004e-05,1609510,7.9648e-05,-5.4982e-05,0
2.3535629217028504e-05,5.18117e-05,1609586,6.5621e-05,-5.9416e-05,0
2.2289370412172854e-05,4.824e-05,1609664,6.8455e-05,-5.3582e-05,0
2.2890617292998916e-05,5.2155e-05,1609866,6.4708e-05,-5.5438e-05,0
2.659729047291777e-05,2.1974800000000002e-05,1612722,5.6604e-05,-4.5281e-05,1
2.3508971491920966e-05,5.5610000000000005e-05,1615869,7.398e-05,-6.9891e-05,0
1.0906130790073977e-05,1.5879999999999997e-05,1616000,3.2615e-05,-1.9624e-05,1
2.7896200028844727e-05,2.93657e-05,1618653,5.0609e-05,-4.4091e-05,1
1.982418059757697e-05,1.1108999999999998e-05,1618690,3.1108e-05,-4.1405e-05,1
1.2626595866162073e-05,2.762171e-05,1621583,3.5168e-05,-2.7459e-05,1
1.9083578347241175e-05,3.06563e-05,1623416,4.6493e-05,-4.9516e-05,1
1.8264109777360572e-05,2.5399e-05,1623602,4.2574e-05,-3.6826e-05,1
1.1550080668938663e-05,2.27645e-05,1623682,3.1296e-05,-2.0876e-05,1
1.9605164613911687e-05,2.8725e-05,1623728,3.5633e-05,-4.4412e-05,1
1.4576981975104425e-05,2.32685e-05,1629458,3.4366e-05,-3.2845e-05,1
2.629952497841966e-05,6.4313e-05,1633428,9.0165e-05,-5.3496e-05,0
1.2072765821273095e-05,1.61045e-05,1635935,3.1309e-05,-3.1547e-05,1
2.2380371146339908e-05,4.5732900000000004e-05,1638091,6.1096e-05,-5.2146e-05,0
1.608713880294848e-05,2.46755e-05,1638312,4.0465e-05,-4.171e-05,1
2.4636557244078442e-05,5.6409e-05,1639717,7.5956e-05,-5.8084e-05,0
2.2664631696053432e-05,4.6209e-05,1643272,6.8799e-05,-5.232e-05,0
2.1269303089820436e-05,4.33393e-05,1644049,6.6154e-05,-4.724e-05,0
1.0399574940993414e-05,1.4923000000000001e-05,1647904,3.3594e-05,-1.5204e-05,1
1.1802308270611027e-05,1.72816e-05,1648239,3.0219e-05,-2.1898e-05,1
1.0343557053643041e-05,1.26331e-05,1652720,3.1437e-05,-2.0061e-05,1
2.5358566769820156e-05,5.15729e-05,1653384,6.629e-05,-6.4743e-05,0
